  ___                       _                  _     
 / _ \ _ __   ___ _ __     | | __ _ _ ____   _(_)___ 
| | | | '_ \ / _ \ '_ \ _  | |/ _` | '__\ \ / / / __|
| |_| | |_) |  __/ | | | |_| | (_| | |   \ V /| \__ \
 \___/| .__/ \___|_| |_|\___/ \__,_|_|    \_/ |_|___/
      |_|                                            
      Personal AI, On Personal Devices

INFO:     127.0.0.1:63633 - "GET /v1/agents HTTP/1.1" 200 OK
INFO:     127.0.0.1:63632 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:63634 - "GET /v1/channels/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:63648 - "GET /v1/skills HTTP/1.1" 200 OK
INFO:     127.0.0.1:63654 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:63655 - "GET /v1/info HTTP/1.1" 200 OK
INFO:     127.0.0.1:63656 - "GET /v1/speech/health HTTP/1.1" 200 OK
INFO:     127.0.0.1:63657 - "GET /v1/telemetry/stats HTTP/1.1" 200 OK
INFO:     127.0.0.1:63660 - "GET /v1/telemetry/energy HTTP/1.1" 200 OK
INFO:     127.0.0.1:63661 - "GET /v1/channels/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:63662 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:63685 - "GET /v1/savings HTTP/1.1" 200 OK
INFO:     127.0.0.1:63686 - "GET /v1/traces?limit=12 HTTP/1.1" 200 OK
INFO:     127.0.0.1:63690 - "GET /v1/managed-agents HTTP/1.1" 200 OK
INFO:     127.0.0.1:63691 - "GET /api/digest/schedule HTTP/1.1" 200 OK
INFO:     127.0.0.1:63692 - "GET /v1/approvals/pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:63693 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:63696 - "GET /v1/memory/stats HTTP/1.1" 200 OK
INFO:     127.0.0.1:63697 - "GET /v1/info HTTP/1.1" 200 OK
INFO:     127.0.0.1:63698 - "GET /v1/connectors HTTP/1.1" 200 OK
INFO:     127.0.0.1:63699 - "GET /v1/speech/health HTTP/1.1" 200 OK
INFO:     127.0.0.1:63702 - "GET /v1/telemetry/stats HTTP/1.1" 200 OK
INFO:     127.0.0.1:63703 - "GET /v1/telemetry/energy HTTP/1.1" 200 OK
INFO:     127.0.0.1:63704 - "GET /v1/channels/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:63723 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:63726 - "GET /v1/info HTTP/1.1" 200 OK
INFO:     127.0.0.1:63727 - "GET /v1/speech/health HTTP/1.1" 200 OK
INFO:     127.0.0.1:63728 - "GET /v1/telemetry/stats HTTP/1.1" 200 OK
INFO:     127.0.0.1:63729 - "GET /v1/telemetry/energy HTTP/1.1" 200 OK
INFO:     127.0.0.1:63730 - "GET /v1/channels/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:63751 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:63752 - "GET /v1/info HTTP/1.1" 200 OK
INFO:     127.0.0.1:63753 - "GET /v1/speech/health HTTP/1.1" 200 OK
INFO:     127.0.0.1:63756 - "GET /v1/telemetry/stats HTTP/1.1" 200 OK
INFO:     127.0.0.1:63757 - "GET /v1/telemetry/energy HTTP/1.1" 200 OK
INFO:     127.0.0.1:63758 - "GET /v1/channels/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:49327 - "GET /v1/models HTTP/1.1" 200 OK
INFO:     127.0.0.1:49341 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:49336 - "GET /models HTTP/1.1" 200 OK
INFO:     127.0.0.1:49344 - "GET /v1/info HTTP/1.1" 200 OK
INFO:     127.0.0.1:49345 - "GET /v1/speech/health HTTP/1.1" 200 OK
INFO:     127.0.0.1:49346 - "GET /v1/telemetry/stats HTTP/1.1" 200 OK
INFO:     127.0.0.1:49348 - "GET /v1/telemetry/energy HTTP/1.1" 200 OK
INFO:     127.0.0.1:49354 - "GET /v1/channels/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:49336 - "GET /models HTTP/1.1" 200 OK
INFO:     127.0.0.1:49327 - "GET /v1/models HTTP/1.1" 200 OK
INFO:     127.0.0.1:49336 - "GET /models HTTP/1.1" 200 OK
INFO:     127.0.0.1:49327 - "GET /v1/models HTTP/1.1" 200 OK
INFO:     127.0.0.1:49336 - "GET /models HTTP/1.1" 200 OK
INFO:     127.0.0.1:49327 - "GET /v1/models HTTP/1.1" 200 OK
INFO:     127.0.0.1:49336 - "GET /models HTTP/1.1" 200 OK
INFO:     127.0.0.1:49327 - "GET /v1/models HTTP/1.1" 200 OK
INFO:     127.0.0.1:49400 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:49401 - "GET /v1/info HTTP/1.1" 200 OK
INFO:     127.0.0.1:49402 - "GET /v1/speech/health HTTP/1.1" 200 OK
INFO:     127.0.0.1:49403 - "GET /v1/telemetry/stats HTTP/1.1" 200 OK
INFO:     127.0.0.1:49404 - "GET /v1/telemetry/energy HTTP/1.1" 200 OK
INFO:     127.0.0.1:49405 - "GET /v1/channels/status HTTP/1.1" 200 OK
INFO:     127.0.0.1:49406 - "GET /v1/savings HTTP/1.1" 200 OK
INFO:     127.0.0.1:49407 - "GET /v1/traces?limit=12 HTTP/1.1" 200 OK
INFO:     127.0.0.1:49671 - "GET /v1/managed-agents HTTP/1.1" 200 OK
INFO:     127.0.0.1:49672 - "GET /api/digest/schedule HTTP/1.1" 200 OK
INFO:     127.0.0.1:49673 - "GET /v1/approvals/pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:49674 - "GET /v1/memory/stats HTTP/1.1" 200 OK
INFO:     127.0.0.1:49675 - "GET /v1/connectors HTTP/1.1" 200 OK
INFO:     127.0.0.1:49733 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:49734 - "GET /v1/info HTTP/1.1" 200 OK
INFO:     127.0.0.1:49735 - "GET /v1/speech/health HTTP/1.1" 200 OK
INFO:     127.0.0.1:49736 - "GET /v1/telemetry/stats HTTP/1.1" 200 OK
INFO:     127.0.0.1:49737 - "GET /v1/telemetry/energy HTTP/1.1" 200 OK
